"timestamp","sensor.sigen_consumed_power","sensor.sigen_ess_charge_discharge_power","sensor.sigen_grid_sensor_export_power","sensor.sigen_grid_sensor_import_power","sensor.sigen_pv_power"
"2025-09-16T12:00:00.000Z","0.672","0","0","0.672","0"
"2025-09-16T12:01:00.000Z","0.685",,,"0.685",
"2025-09-16T12:02:00.000Z","0.669",,,"0.669",
"2025-09-16T12:03:00.000Z","0.684",,,"0.684",
"2025-09-16T12:04:00.000Z","0.748",,,"0.748",
"2025-09-16T12:05:00.000Z","0.792",,,"0.792",
"2025-09-16T12:06:00.000Z","0.734",,,"0.734",
"2025-09-16T12:07:00.000Z","0.707",,,"0.707",
"2025-09-16T12:08:00.000Z","0.731",,,"0.731",
"2025-09-16T12:09:00.000Z","0.734",,,"0.734",
"2025-09-16T12:10:00.000Z","0.715",,,"0.715",
"2025-09-16T12:11:00.000Z","0.719",,,"0.719",
"2025-09-16T12:12:00.000Z","0.738",,,"0.738",
"2025-09-16T12:13:00.000Z","0.72",,,"0.72",
"2025-09-16T12:14:00.000Z","0.74",,,"0.74",
"2025-09-16T12:15:00.000Z","0.722",,,"0.722",
"2025-09-16T12:16:00.000Z","0.722",,,"0.722",
"2025-09-16T12:17:00.000Z","0.721",,,"0.721",
"2025-09-16T12:18:00.000Z","0.722",,,"0.722",
"2025-09-16T12:19:00.000Z","0.718",,,"0.718",
"2025-09-16T12:20:00.000Z","0.829",,,"0.829",
"2025-09-16T12:21:00.000Z","0.787",,,"0.787",
"2025-09-16T12:22:00.000Z","0.739",,,"0.739",
"2025-09-16T12:23:00.000Z","0.728",,,"0.728",
"2025-09-16T12:24:00.000Z","0.726",,,"0.726",
"2025-09-16T12:25:00.000Z","0.729",,,"0.729",
"2025-09-16T12:26:00.000Z","0.678",,,"0.678",
"2025-09-16T12:27:00.000Z","0.684",,,"0.684",
"2025-09-16T12:28:00.000Z","0.676",,,"0.676",
"2025-09-16T12:29:00.000Z","0.676",,,"0.676",
"2025-09-16T12:30:00.000Z","0.674",,,"0.674",
"2025-09-16T12:31:00.000Z","0.676",,,"0.676",
"2025-09-16T12:32:00.000Z","0.689",,,"0.689",
"2025-09-16T12:33:00.000Z","0.679",,,"0.679",
"2025-09-16T12:34:00.000Z","0.678",,,"0.678",
"2025-09-16T12:35:00.000Z","0.687",,,"0.687",
"2025-09-16T12:36:00.000Z","0.753",,,"0.753",
"2025-09-16T12:37:00.000Z","0.718",,,"0.718",
"2025-09-16T12:38:00.000Z","0.588",,,"0.588",
"2025-09-16T12:39:00.000Z","0.59",,,"0.59",
"2025-09-16T12:40:00.000Z","0.584",,,"0.584",
"2025-09-16T12:41:00.000Z","0.601",,,"0.601",
"2025-09-16T12:42:00.000Z","0.591",,,"0.591",
"2025-09-16T12:43:00.000Z","0.601",,,"0.601",
"2025-09-16T12:44:00.000Z","0.599",,,"0.599",
"2025-09-16T12:45:00.000Z","0.615",,,"0.615",
"2025-09-16T12:46:00.000Z","0.635",,,"0.635",
"2025-09-16T12:47:00.000Z","0.624",,,"0.624",
"2025-09-16T12:48:00.000Z","0.636",,,"0.636",
"2025-09-16T12:49:00.000Z","0.65",,,"0.65",
"2025-09-16T12:50:00.000Z","0.64",,,"0.64",
"2025-09-16T12:51:00.000Z","0.637",,,"0.637",
"2025-09-16T12:52:00.000Z","0.693",,,"0.693",
"2025-09-16T12:53:00.000Z","0.72",,,"0.72",
"2025-09-16T12:54:00.000Z","0.641",,,"0.641",
"2025-09-16T12:55:00.000Z","0.647",,,"0.647",
"2025-09-16T12:56:00.000Z","0.647",,,"0.647",
"2025-09-16T12:57:00.000Z","0.644",,,"0.644",
"2025-09-16T12:58:00.000Z","0.635",,,"0.635",
"2025-09-16T12:59:00.000Z","0.655",,,"0.655",
"2025-09-16T13:00:00.000Z","0.639",,,"0.639",
"2025-09-16T13:01:00.000Z","0.639",,,"0.639",
"2025-09-16T13:02:00.000Z","0.638",,,"0.638",
"2025-09-16T13:03:00.000Z","0.646",,,"0.646",
"2025-09-16T13:04:00.000Z","0.638",,,"0.638",
"2025-09-16T13:05:00.000Z","0.637",,,"0.637",
"2025-09-16T13:06:00.000Z","0.641",,,"0.641",
"2025-09-16T13:07:00.000Z","0.638",,,"0.638",
"2025-09-16T13:08:00.000Z","0.694",,,"0.694",
"2025-09-16T13:09:00.000Z","0.659",,,"0.659",
"2025-09-16T13:10:00.000Z","0.594",,,"0.594",
"2025-09-16T13:11:00.000Z","0.596",,,"0.596",
"2025-09-16T13:12:00.000Z","0.588",,,"0.588",
"2025-09-16T13:13:00.000Z","0.59",,,"0.59",
"2025-09-16T13:14:00.000Z","0.586",,,"0.586",
"2025-09-16T13:15:00.000Z","0.601",,,"0.601",
"2025-09-16T13:16:00.000Z","0.581",,,"0.581",
"2025-09-16T13:17:00.000Z","0.597",,,"0.597",
"2025-09-16T13:18:00.000Z","0.588",,,"0.588",
"2025-09-16T13:19:00.000Z","0.604",,,"0.604",
"2025-09-16T13:20:00.000Z","0.587",,,"0.587",
"2025-09-16T13:21:00.000Z","0.597",,,"0.597",
"2025-09-16T13:22:00.000Z","0.586",,,"0.586",
"2025-09-16T13:23:00.000Z","0.591",,,"0.591",
"2025-09-16T13:24:00.000Z","0.656",,,"0.656",
"2025-09-16T13:25:00.000Z","0.654",,,"0.654",
"2025-09-16T13:26:00.000Z","0.589",,,"0.589",
"2025-09-16T13:27:00.000Z","0.615",,,"0.615",
"2025-09-16T13:28:00.000Z","0.627",,,"0.627",
"2025-09-16T13:29:00.000Z","0.614",,,"0.614",
"2025-09-16T13:30:00.000Z","0.643",,,"0.643",
"2025-09-16T13:31:00.000Z","0.627",,,"0.627",
"2025-09-16T13:32:00.000Z","0.635",,,"0.635",
"2025-09-16T13:33:00.000Z","0.632",,,"0.632",
"2025-09-16T13:34:00.000Z","0.641",,,"0.641",
"2025-09-16T13:35:00.000Z","0.629",,,"0.629",
"2025-09-16T13:36:00.000Z","0.634",,,"0.634",
"2025-09-16T13:37:00.000Z","0.654",,,"0.654",
"2025-09-16T13:38:00.000Z","0.636",,,"0.636",
"2025-09-16T13:39:00.000Z","0.641",,,"0.641",
"2025-09-16T13:40:00.000Z","0.72",,,"0.72",
"2025-09-16T13:41:00.000Z","0.697",,,"0.697",
"2025-09-16T13:42:00.000Z","0.639",,,"0.639",
"2025-09-16T13:43:00.000Z","0.65",,,"0.65",
"2025-09-16T13:44:00.000Z","0.65",,,"0.65",
"2025-09-16T13:45:00.000Z","0.709",,,"0.709",
"2025-09-16T13:46:00.000Z","0.733",,,"0.733",
"2025-09-16T13:47:00.000Z","0.735",,,"0.735",
"2025-09-16T13:48:00.000Z","0.749",,,"0.749",
"2025-09-16T13:49:00.000Z","0.686",,,"0.686",
"2025-09-16T13:50:00.000Z","0.698",,,"0.698",
"2025-09-16T13:51:00.000Z","0.685",,,"0.685",
"2025-09-16T13:52:00.000Z","0.688",,,"0.688",
"2025-09-16T13:53:00.000Z","0.681",,,"0.681",
"2025-09-16T13:54:00.000Z","0.692",,,"0.692",
"2025-09-16T13:55:00.000Z","0.698",,,"0.698",
"2025-09-16T13:56:00.000Z","0.74",,,"0.74",
"2025-09-16T13:57:00.000Z","0.759",,,"0.759",
"2025-09-16T13:58:00.000Z","0.69",,,"0.69",
"2025-09-16T13:59:00.000Z","0.706",,,"0.706",
"2025-09-16T14:00:00.000Z","0.68",,,"0.68",
"2025-09-16T14:01:00.000Z","0.696",,,"0.696",
"2025-09-16T14:02:00.000Z","0.684",,,"0.684",
"2025-09-16T14:03:00.000Z","0.695",,,"0.695",
"2025-09-16T14:04:00.000Z","0.682",,,"0.682",
"2025-09-16T14:05:00.000Z","0.677",,,"0.677",
"2025-09-16T14:06:00.000Z","0.679",,,"0.679",
"2025-09-16T14:07:00.000Z","0.692",,,"0.692",
"2025-09-16T14:08:00.000Z","0.724",,,"0.724",
"2025-09-16T14:09:00.000Z","0.729",,,"0.729",
"2025-09-16T14:10:00.000Z","0.715",,,"0.715",
"2025-09-16T14:11:00.000Z","0.736",,,"0.736",
"2025-09-16T14:12:00.000Z","0.799",,,"0.799",
"2025-09-16T14:13:00.000Z","0.8",,,"0.8",
"2025-09-16T14:14:00.000Z","0.734",,,"0.734",
"2025-09-16T14:15:00.000Z","0.733",,,"0.733",
"2025-09-16T14:16:00.000Z","0.735",,,"0.735",
"2025-09-16T14:17:00.000Z","0.737",,,"0.737",
"2025-09-16T14:18:00.000Z","0.734",,,"0.734",
"2025-09-16T14:19:00.000Z","0.744",,,"0.744",
"2025-09-16T14:20:00.000Z","0.735",,,"0.735",
"2025-09-16T14:21:00.000Z","0.728",,,"0.728",
"2025-09-16T14:22:00.000Z","0.736",,,"0.736",
"2025-09-16T14:23:00.000Z","0.752",,,"0.752",
"2025-09-16T14:24:00.000Z","0.725",,,"0.725",
"2025-09-16T14:25:00.000Z","0.719",,,"0.719",
"2025-09-16T14:26:00.000Z","0.718",,,"0.718",
"2025-09-16T14:27:00.000Z","0.716",,,"0.716",
"2025-09-16T14:28:00.000Z","0.764",,,"0.764",
"2025-09-16T14:29:00.000Z","0.733",,,"0.733",
"2025-09-16T14:30:00.000Z","0.665",,,"0.665",
"2025-09-16T14:31:00.000Z","0.6",,,"0.6",
"2025-09-16T14:32:00.000Z","0.576",,,"0.576",
"2025-09-16T14:33:00.000Z","0.578",,,"0.578",
"2025-09-16T14:34:00.000Z","0.578",,,"0.578",
"2025-09-16T14:35:00.000Z","0.583",,,"0.583",
"2025-09-16T14:36:00.000Z","0.574",,,"0.574",
"2025-09-16T14:37:00.000Z","0.575",,,"0.575",
"2025-09-16T14:38:00.000Z","0.573",,,"0.573",
"2025-09-16T14:39:00.000Z","0.577",,,"0.577",
"2025-09-16T14:40:00.000Z","0.574",,,"0.574",
"2025-09-16T14:41:00.000Z","0.568",,,"0.568",
"2025-09-16T14:42:00.000Z","0.578",,,"0.578",
"2025-09-16T14:43:00.000Z","0.576",,,"0.576",
"2025-09-16T14:44:00.000Z","0.655",,,"0.655",
"2025-09-16T14:45:00.000Z","0.644",,,"0.644",
"2025-09-16T14:46:00.000Z","0.584",,,"0.584",
"2025-09-16T14:47:00.000Z","0.579",,,"0.579",
"2025-09-16T14:48:00.000Z","0.601",,,"0.601",
"2025-09-16T14:49:00.000Z","0.607",,,"0.607",
"2025-09-16T14:50:00.000Z","0.612",,,"0.612",
"2025-09-16T14:51:00.000Z","0.621",,,"0.621",
"2025-09-16T14:52:00.000Z","0.627",,,"0.627",
"2025-09-16T14:53:00.000Z","0.629",,,"0.629",
"2025-09-16T14:54:00.000Z","0.627",,,"0.627",
"2025-09-16T14:55:00.000Z","0.629",,,"0.629",
"2025-09-16T14:56:00.000Z","0.628",,,"0.628",
"2025-09-16T14:57:00.000Z","0.628",,,"0.628",
"2025-09-16T14:58:00.000Z","0.629",,,"0.629",
"2025-09-16T14:59:00.000Z","0.628",,,"0.628",
"2025-09-16T15:00:00.000Z","0.704",,,"0.704",
"2025-09-16T15:01:00.000Z","0.705",,,"0.705",
"2025-09-16T15:02:00.000Z","0.637",,,"0.637",
"2025-09-16T15:03:00.000Z","0.64",,,"0.64",
"2025-09-16T15:04:00.000Z","0.636",,,"0.636",
"2025-09-16T15:05:00.000Z","0.634",,,"0.634",
"2025-09-16T15:06:00.000Z","0.636",,,"0.636",
"2025-09-16T15:07:00.000Z","0.619",,,"0.619",
"2025-09-16T15:08:00.000Z","0.575",,,"0.575",
"2025-09-16T15:09:00.000Z","0.577",,,"0.577",
"2025-09-16T15:10:00.000Z","0.574",,,"0.574",
"2025-09-16T15:11:00.000Z","0.578",,,"0.578",
"2025-09-16T15:12:00.000Z","0.568",,,"0.568",
"2025-09-16T15:13:00.000Z","0.578",,,"0.578",
"2025-09-16T15:14:00.000Z","0.581",,,"0.581",
"2025-09-16T15:15:00.000Z","0.581",,,"0.581",
"2025-09-16T15:16:00.000Z","0.647",,,"0.647",
"2025-09-16T15:17:00.000Z","0.637",,,"0.637",
"2025-09-16T15:18:00.000Z","0.576",,,"0.576",
"2025-09-16T15:19:00.000Z","0.577",,,"0.577",
"2025-09-16T15:20:00.000Z","0.576",,,"0.576",
"2025-09-16T15:21:00.000Z","0.58",,,"0.58",
"2025-09-16T15:22:00.000Z","0.575",,,"0.575",
"2025-09-16T15:23:00.000Z","0.578",,,"0.578",
"2025-09-16T15:24:00.000Z","0.577",,,"0.577",
"2025-09-16T15:25:00.000Z","0.577",,,"0.577",
"2025-09-16T15:26:00.000Z","0.577",,,"0.577",
"2025-09-16T15:27:00.000Z","0.59",,,"0.59",
"2025-09-16T15:28:00.000Z","0.6",,,"0.6",
"2025-09-16T15:29:00.000Z","0.605",,,"0.605",
"2025-09-16T15:30:00.000Z","0.613",,,"0.613",
"2025-09-16T15:31:00.000Z","0.615",,,"0.615",
"2025-09-16T15:32:00.000Z","0.676",,,"0.676",
"2025-09-16T15:33:00.000Z","0.688",,,"0.688",
"2025-09-16T15:34:00.000Z","0.625",,,"0.625",
"2025-09-16T15:35:00.000Z","0.625",,,"0.625",
"2025-09-16T15:36:00.000Z","0.629",,,"0.629",
"2025-09-16T15:37:00.000Z","0.628",,,"0.628",
"2025-09-16T15:38:00.000Z","0.63",,,"0.63",
"2025-09-16T15:39:00.000Z","0.628",,,"0.628",
"2025-09-16T15:40:00.000Z","0.704",,,"0.704",
"2025-09-16T15:41:00.000Z","0.725",,,"0.725",
"2025-09-16T15:42:00.000Z","0.728",,,"0.728",
"2025-09-16T15:43:00.000Z","0.728",,,"0.728",
"2025-09-16T15:44:00.000Z","0.736",,,"0.736",
"2025-09-16T15:45:00.000Z","0.73",,,"0.73",
"2025-09-16T15:46:00.000Z","0.716",,,"0.716",
"2025-09-16T15:47:00.000Z","0.679",,,"0.679",
"2025-09-16T15:48:00.000Z","0.737",,,"0.737",
"2025-09-16T15:49:00.000Z","0.739",,,"0.739",
"2025-09-16T15:50:00.000Z","0.677",,,"0.677",
"2025-09-16T15:51:00.000Z","0.682",,,"0.682",
"2025-09-16T15:52:00.000Z","0.679",,,"0.679",
"2025-09-16T15:53:00.000Z","0.672",,,"0.672",
"2025-09-16T15:54:00.000Z","0.673",,,"0.673",
"2025-09-16T15:55:00.000Z","0.677",,,"0.677",
"2025-09-16T15:56:00.000Z","0.675",,,"0.675",
"2025-09-16T15:57:00.000Z","0.675",,,"0.675",
"2025-09-16T15:58:00.000Z","0.674",,,"0.674",
"2025-09-16T15:59:00.000Z","0.67",,,"0.67",
"2025-09-16T16:00:00.000Z","0.669",,,"0.669",
"2025-09-16T16:01:00.000Z","0.669",,,"0.669",
"2025-09-16T16:02:00.000Z","0.669",,,"0.669",
"2025-09-16T16:03:00.000Z","0.666",,,"0.666",
"2025-09-16T16:04:00.000Z","0.73",,,"0.73",
"2025-09-16T16:05:00.000Z","0.732",,,"0.732",
"2025-09-16T16:06:00.000Z","0.681",,,"0.681",
"2025-09-16T16:07:00.000Z","0.692",,,"0.692",
"2025-09-16T16:08:00.000Z","0.699",,,"0.699",
"2025-09-16T16:09:00.000Z","0.71",,,"0.71",
"2025-09-16T16:10:00.000Z","0.716",,,"0.716",
"2025-09-16T16:11:00.000Z","0.715",,,"0.715",
"2025-09-16T16:12:00.000Z","0.721",,,"0.721",
"2025-09-16T16:13:00.000Z","0.722",,,"0.722",
"2025-09-16T16:14:00.000Z","0.716",,,"0.716",
"2025-09-16T16:15:00.000Z","0.724",,,"0.724",
"2025-09-16T16:16:00.000Z","0.72",,,"0.72",
"2025-09-16T16:17:00.000Z","0.718",,,"0.718",
"2025-09-16T16:18:00.000Z","0.718",,,"0.718",
"2025-09-16T16:19:00.000Z","0.723",,,"0.723",
"2025-09-16T16:20:00.000Z","0.787",,,"0.787",
"2025-09-16T16:21:00.000Z","0.781",,,"0.781",
"2025-09-16T16:22:00.000Z","0.718",,,"0.718",
"2025-09-16T16:23:00.000Z","0.716",,,"0.716",
"2025-09-16T16:24:00.000Z","0.712",,,"0.712",
"2025-09-16T16:25:00.000Z","0.693",,,"0.693",
"2025-09-16T16:26:00.000Z","0.643",,,"0.643",
"2025-09-16T16:27:00.000Z","0.579",,,"0.579",
"2025-09-16T16:28:00.000Z","0.578",,,"0.578",
"2025-09-16T16:29:00.000Z","0.577",,,"0.577",
"2025-09-16T16:30:00.000Z","0.58",,,"0.58",
"2025-09-16T16:31:00.000Z","0.576",,,"0.576",
"2025-09-16T16:32:00.000Z","0.577",,,"0.577",
"2025-09-16T16:33:00.000Z","0.578",,,"0.578",
"2025-09-16T16:34:00.000Z","0.577",,,"0.577",
"2025-09-16T16:35:00.000Z","0.576",,,"0.576",
"2025-09-16T16:36:00.000Z","0.656",,,"0.656",
"2025-09-16T16:37:00.000Z","0.63",,,"0.63",
"2025-09-16T16:38:00.000Z","0.577",,,"0.577",
"2025-09-16T16:39:00.000Z","0.576",,,"0.576",
"2025-09-16T16:40:00.000Z","0.575",,,"0.575",
"2025-09-16T16:41:00.000Z","0.576",,,"0.576",
"2025-09-16T16:42:00.000Z","0.575",,,"0.575",
"2025-09-16T16:43:00.000Z","0.577",,,"0.577",
"2025-09-16T16:44:00.000Z","0.578",,,"0.578",
"2025-09-16T16:45:00.000Z","0.591",,,"0.591",
"2025-09-16T16:46:00.000Z","0.61",,,"0.61",
"2025-09-16T16:47:00.000Z","0.613",,,"0.613",
"2025-09-16T16:48:00.000Z","0.619",,,"0.619",
"2025-09-16T16:49:00.000Z","0.628",,,"0.628",
"2025-09-16T16:50:00.000Z","0.63",,,"0.63",
"2025-09-16T16:51:00.000Z","0.633",,,"0.633",
"2025-09-16T16:52:00.000Z","0.698",,,"0.698",
"2025-09-16T16:53:00.000Z","0.691",,,"0.691",
"2025-09-16T16:54:00.000Z","0.632",,,"0.632",
"2025-09-16T16:55:00.000Z","0.633",,,"0.633",
"2025-09-16T16:56:00.000Z","0.632",,,"0.632",
"2025-09-16T16:57:00.000Z","0.633",,,"0.633",
"2025-09-16T16:58:00.000Z","0.631",,,"0.631",
"2025-09-16T16:59:00.000Z","0.63",,,"0.63",
"2025-09-16T17:00:00.000Z","0.69",,,"0.69",
"2025-09-16T17:01:00.000Z","0.727",,,"0.727",
"2025-09-16T17:02:00.000Z","0.723",,,"0.723",
"2025-09-16T17:03:00.000Z","0.701",,,"0.701",
"2025-09-16T17:04:00.000Z","0.669",,,"0.669",
"2025-09-16T17:05:00.000Z","0.68",,,"0.68",
"2025-09-16T17:06:00.000Z","0.651",,,"0.651",
"2025-09-16T17:07:00.000Z","0.672",,,"0.672",
"2025-09-16T17:08:00.000Z","0.743",,,"0.743",
"2025-09-16T17:09:00.000Z","0.702",,,"0.702",
"2025-09-16T17:10:00.000Z","0.647",,,"0.647",
"2025-09-16T17:11:00.000Z","0.651",,,"0.651",
"2025-09-16T17:12:00.000Z","0.659",,,"0.659",
"2025-09-16T17:13:00.000Z","0.653",,,"0.653",
"2025-09-16T17:14:00.000Z","0.671",,,"0.671",
"2025-09-16T17:15:00.000Z","0.684",,,"0.684",
"2025-09-16T17:16:00.000Z","0.643",,,"0.643",
"2025-09-16T17:17:00.000Z","0.646",,,"0.646",
"2025-09-16T17:18:00.000Z","0.687",,,"0.687",
"2025-09-16T17:19:00.000Z","0.637",,,"0.637",
"2025-09-16T17:20:00.000Z","0.678",,,"0.678",
"2025-09-16T17:21:00.000Z","0.661",,,"0.661",
"2025-09-16T17:22:00.000Z","0.657",,,"0.657",
"2025-09-16T17:23:00.000Z","0.69",,,"0.69",
"2025-09-16T17:24:00.000Z","0.765",,,"0.765",
"2025-09-16T17:25:00.000Z","0.742",,,"0.742",
"2025-09-16T17:26:00.000Z","0.67",,,"0.67",
"2025-09-16T17:27:00.000Z","0.693",,,"0.693",
"2025-09-16T17:28:00.000Z","0.685",,,"0.685",
"2025-09-16T17:29:00.000Z","0.677",,,"0.677",
"2025-09-16T17:30:00.000Z","0.718",,,"0.718",
"2025-09-16T17:31:00.000Z","0.691",,,"0.691",
"2025-09-16T17:32:00.000Z","0.687",,,"0.687",
"2025-09-16T17:33:00.000Z","0.71",,,"0.71",
"2025-09-16T17:34:00.000Z","0.713",,,"0.713",
"2025-09-16T17:35:00.000Z","0.706",,,"0.706",
"2025-09-16T17:36:00.000Z","0.707",,,"0.707",
"2025-09-16T17:37:00.000Z","0.694",,,"0.694",
"2025-09-16T17:38:00.000Z","0.818",,,"0.818",
"2025-09-16T17:39:00.000Z","0.819",,,"0.819",
"2025-09-16T17:40:00.000Z","0.873",,,"0.873",
"2025-09-16T17:41:00.000Z","0.848",,,"0.848",
"2025-09-16T17:42:00.000Z","0.751",,,"0.751",
"2025-09-16T17:43:00.000Z","0.734",,,"0.734",
"2025-09-16T17:44:00.000Z","0.765",,,"0.765",
"2025-09-16T17:45:00.000Z","0.993",,,"0.993",
"2025-09-16T17:46:00.000Z","1.381",,,"1.381",
"2025-09-16T17:47:00.000Z","1.377",,,"1.377",
"2025-09-16T17:48:00.000Z","1.383",,,"1.383",
"2025-09-16T17:49:00.000Z","1.388",,,"1.388",
"2025-09-16T17:50:00.000Z","1.379",,,"1.379",
"2025-09-16T17:51:00.000Z","1.373",,,"1.373",
"2025-09-16T17:52:00.000Z","1.408",,,"1.408",
"2025-09-16T17:53:00.000Z","1.39",,,"1.39",
"2025-09-16T17:54:00.000Z","1.383",,,"1.383",
"2025-09-16T17:55:00.000Z","1.383",,,"1.383",
"2025-09-16T17:56:00.000Z","1.454",,,"1.454",
"2025-09-16T17:57:00.000Z","1.434",,,"1.434",
"2025-09-16T17:58:00.000Z","1.367",,,"1.367",
"2025-09-16T17:59:00.000Z","1.372",,,"1.372",
"2025-09-16T18:00:00.000Z","1.429",,,"1.401","0.045"
"2025-09-16T18:01:00.000Z","1.385",,,"1.37","0.024"
"2025-09-16T18:02:00.000Z","1.391",,,"1.375","0.032"
"2025-09-16T18:03:00.000Z","1.427",,,"1.391","0.044"
"2025-09-16T18:04:00.000Z","1.462",,,"1.412","0.067"
"2025-09-16T18:05:00.000Z","1.479",,,"1.415","0.064"
"2025-09-16T18:06:00.000Z","1.49",,,"1.43","0.055"
"2025-09-16T18:07:00.000Z","1.517",,,"1.431","0.09"
"2025-09-16T18:08:00.000Z","1.532",,,"1.432","0.102"
"2025-09-16T18:09:00.000Z","1.564",,,"1.431","0.121"
"2025-09-16T18:10:00.000Z","1.546",,,"1.409","0.126"
"2025-09-16T18:11:00.000Z","1.544",,,"1.424","0.127"
"2025-09-16T18:12:00.000Z","1.656",,,"1.526","0.128"
"2025-09-16T18:13:00.000Z","1.629",,,"1.504","0.13"
"2025-09-16T18:14:00.000Z","1.572",,,"1.433","0.131"
"2025-09-16T18:15:00.000Z","1.595",,,"1.447","0.134"
"2025-09-16T18:16:00.000Z","1.562",,,"1.434","0.136"
"2025-09-16T18:17:00.000Z","1.574",,,"1.443","0.136"
"2025-09-16T18:18:00.000Z","1.559",,,"1.426","0.137"
"2025-09-16T18:19:00.000Z","1.595",,,"1.44","0.138"
"2025-09-16T18:20:00.000Z","1.572",,,"1.435","0.139"
"2025-09-16T18:21:00.000Z","1.54",,,"1.394","0.141"
